00002733.jpg,2,7,21,Wood/Siding,None,Church/Non-Profit
gsun_0a8847d9ebe410b0766a6262c3bfa752.jpg,4,7,5,Concrete,None,Retail or Professional Services
gsun_1ba7c719fb5fbed7dbb36dc71df7e6e8.jpg,4,1,3,Concrete,Brick,Medium Multi Family Dwelling - 5-50 Units
gsun_1c77dc57d96c61c5a9a5166c5a0c30fc.jpg,2,3,1,Wood/Siding,Glass,Single Family Dwelling
00002422.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00001224.jpg,5,3,5,Steel,Glass,Retail or Professional Services
gsun_00a92f0c3a05e170b60ca2a71d9e78ac.jpg,4,3,11,Concrete,Glass,Government
gsun_1a1596605dfe3d5ff174d0a8c8378303.jpg,1,3,1,Brick,Glass,Single Family Dwelling
00000476.jpg,4,2,20,Concrete,Wood/Siding,Lodging
00002649.jpg,5,1,7,Steel,Brick,Technology/Research
00003165.jpg,5,4,12,Steel,Concrete,Emergency Response
00003411.jpg,4,1,1,Concrete,Brick,Single Family Dwelling
00003618.jpg,1,4,1,Brick,Concrete,Single Family Dwelling
gsun_0ae5ffdadff2b81b2a20f845a1577b62.jpg,4,3,3,Concrete,Glass,Medium Multi Family Dwelling - 5-50 Units
00001901.jpg,2,7,8,Wood/Siding,None,Entertainment & Recreation
00002773.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
gsun_0d8d5405fab392c9b1159dce269c0a8e.jpg,4,5,11,Concrete,Steel,Government
sun_afphqqpplwkvdgmh.jpg,4,1,21,Concrete,Brick,Church/Non-Profit
gsun_0ce38227ec99e6343e7b6cdcd35370a4.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
gsun_11945008715fab423a257f7a8218da00.jpg,8,8,1,Deleted,Deleted,Single Family Dwelling
00000658.jpg,4,3,21,Concrete,Glass,Church/Non-Profit
00001558.jpg,1,2,19,Brick,Wood/Siding,Agriculture
00001881.jpg,2,4,21,Wood/Siding,Concrete,Church/Non-Profit
00003103.jpg,2,3,1,Wood/Siding,Glass,Single Family Dwelling
00004008.jpg,4,3,21,Concrete,Glass,Church/Non-Profit
gsun_1a0061ba6f6a2e5fe474c487ee087f25.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
sun_atpiphjyvuoqlezh.jpg,4,5,22,Concrete,Steel,Construction
00002718.jpg,1,3,1,Brick,Glass,Single Family Dwelling
00003953.jpg,4,3,3,Concrete,Glass,Medium Multi Family Dwelling - 5-50 Units
sun_ajqolwwrsflznozp.jpg,4,3,1,Concrete,Glass,Single Family Dwelling
gsun_0a96b7c62e26430da8bcb69bca09ff22.jpg,1,4,21,Brick,Concrete,Church/Non-Profit
gsun_1bbe4b7ad13520d58d312a25c3bd1c9c.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
gsun_0fe3d4dd7bc4419a92908ab39b295e9e.jpg,5,3,5,Steel,Glass,Retail or Professional Services
00003124.jpg,1,2,1,Brick,Wood/Siding,Single Family Dwelling
00001121.jpg,4,3,7,Concrete,Glass,Technology/Research
gsun_ab41b8d2765598fd01a482f22f8c0d6d.jpg,4,8,8,Concrete,Deleted,Entertainment & Recreation
00002285.jpg,2,7,19,Wood/Siding,None,Agriculture
gsun_1a4d55f3e5729746b75751663aa31aef.jpg,5,3,5,Steel,Glass,Retail or Professional Services
sun_arhwdpeldbggjaji.jpg,5,3,5,Steel,Glass,Retail or Professional Services
00001805.jpg,5,3,22,Steel,Glass,Construction
00004911.jpg,4,3,3,Concrete,Glass,Medium Multi Family Dwelling - 5-50 Units
gsun_7586333dbc0cecfbb51890bc9be8a04c.jpg,4,3,3,Concrete,Glass,Medium Multi Family Dwelling - 5-50 Units
gsun_ac5191f6f261fb1b405ae416509a26be.jpg,1,3,1,Brick,Glass,Single Family Dwelling
00001865.jpg,2,7,8,Wood/Siding,None,Entertainment & Recreation
sun_aktpzwyxfwoxcyan.jpg,4,3,18,Concrete,Glass,Banks
00000218.jpg,1,4,21,Brick,Concrete,Church/Non-Profit
gsun_0f094a25b63db68b3451b223130fbcb0.jpg,2,1,8,Wood/Siding,Brick,Entertainment & Recreation
00000795.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
00001350.jpg,2,3,1,Wood/Siding,Glass,Single Family Dwelling
00000891.jpg,1,2,1,Brick,Wood/Siding,Single Family Dwelling
gsun_00d18324348542c9555807f4e6d17667.jpg,2,7,12,Wood/Siding,None,Emergency Response
gsun_1e08e7b76d5c115bb768919dfd2becd6.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
00003035.jpg,1,4,5,Brick,Concrete,Retail or Professional Services
00001882.jpg,2,7,8,Wood/Siding,None,Entertainment & Recreation
gsun_0a159c66984e861a8b7406dc7438c89e.jpg,4,7,8,Concrete,None,Entertainment & Recreation
00002381.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00002895.jpg,1,2,1,Brick,Wood/Siding,Single Family Dwelling
gsun_0c2cc1d40b3162adb8ef76ff82531a0d.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
00002605.jpg,4,1,7,Concrete,Brick,Technology/Research
gsun_aa9cf9ebd3287128781fa369d99e36a5.jpg,8,8,1,Deleted,Deleted,Single Family Dwelling
00004299.jpg,2,4,6,Wood/Siding,Concrete,Industry/Manufacturing
00003183.jpg,1,4,21,Brick,Concrete,Church/Non-Profit
gsun_1a9d8c901c8c1853cf3e1015347018c0.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
00000760.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
gsun_0b2a4b26211bf0db28c9b470716e427a.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
gsun_a5e7a398b079fb4b8821c98ade606289.jpg,4,7,3,Concrete,None,Medium Multi Family Dwelling - 5-50 Units
00001246.jpg,8,8,20,Deleted,Deleted,Lodging
gsun_a2dc1eea9e162d3400eba9dec4d2e383.jpg,4,7,3,Concrete,None,Medium Multi Family Dwelling - 5-50 Units
00002531.jpg,4,7,21,Concrete,None,Church/Non-Profit
00002532.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
sun_advopsuhehsbzgqn.jpg,4,2,20,Concrete,Wood/Siding,Lodging
gsun_00a13a715b78445aef1778a285fbb6b7.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
gsun_0b9effd1b027df6460ebf6674362996c.jpg,4,3,3,Concrete,Glass,Medium Multi Family Dwelling - 5-50 Units
00003544.jpg,2,1,1,Wood/Siding,Brick,Single Family Dwelling
00003584.jpg,2,3,1,Wood/Siding,Glass,Single Family Dwelling
gsun_00b6d8c4f1e22174b231ec4197cfc548.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
gsun_1ce25f4c2fd5fababab88d9e97afb557.jpg,1,4,5,Brick,Concrete,Retail or Professional Services
gsun_a2d18138f8f25adaefd69e6a3e5e1f03.jpg,4,3,2,Concrete,Glass,Small Multi Family Dwelling - 2-4 Units
gsun_0bc3c11300dd5b662303a676d54be3c5.jpg,8,8,1,Deleted,Deleted,Single Family Dwelling
sun_adiznvbttnzcidwp.jpg,1,4,21,Brick,Concrete,Church/Non-Profit
00002384.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00001107.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
00003881.jpg,4,2,20,Concrete,Wood/Siding,Lodging
00002001.jpg,8,8,4,Deleted,Deleted,Large Multi Family Dwelling - >50 Units
00004151.jpg,1,3,5,Brick,Glass,Retail or Professional Services
00003949.jpg,4,1,4,Concrete,Brick,Large Multi Family Dwelling - >50 Units
00001714.jpg,4,5,22,Concrete,Steel,Construction
00004847.jpg,2,3,1,Wood/Siding,Glass,Single Family Dwelling
sun_atefczezrsmngccy.jpg,3,5,5,Glass,Steel,Retail or Professional Services
00002512.jpg,1,4,21,Brick,Concrete,Church/Non-Profit
00001816.jpg,2,7,8,Wood/Siding,None,Entertainment & Recreation
gsun_0b6464f7c4c27f09b00e340d3a84cc34.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
00002805.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
gsun_1a3d4919b3d46c99290aa4a16610d627.jpg,1,2,1,Brick,Wood/Siding,Single Family Dwelling
00001573.jpg,1,2,1,Brick,Wood/Siding,Industry/Manufacturing
sun_asnlgwznoxtplyki.jpg,1,4,3,Brick,Concrete,Medium Multi Family Dwelling - 5-50 Units
gsun_0a7afa135ad4f03c6e8826120342d354.jpg,2,7,19,Wood/Siding,None,Agriculture
gsun_99591024b1d86a0e07659fb1852942da.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00000303.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
00001833.jpg,4,2,8,Concrete,Wood/Siding,Entertainment & Recreation
gsun_0ab5fe04d247d548ed9a56a9cea8ec6a.jpg,4,3,8,Concrete,Glass,Entertainment & Recreation
00001521.jpg,2,7,8,Wood/Siding,None,Entertainment & Recreation
00003329.jpg,2,7,19,Wood/Siding,None,Agriculture
gsun_0c3fcd4348e3900df5fa842b270243ee.jpg,4,1,3,Concrete,Brick,Medium Multi Family Dwelling - 5-50 Units
sun_apcaipiwztcbzocn.jpg,4,5,5,Concrete,Steel,Retail or Professional Services
gsun_d87bd12ac038a5140908f0197d49de0d.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
gsun_0aa2cec95264e951fdcd4d9dd09657a2.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
00004103.jpg,1,4,8,Brick,Concrete,Entertainment & Recreation
sun_anmbtelctlqmblvr.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
gsun_d156c6646ec2ecbb16c89c774e2cee08.jpg,1,2,1,Brick,Wood/Siding,Single Family Dwelling
00004638.jpg,2,7,8,Wood/Siding,None,Entertainment & Recreation
00003954.jpg,1,4,3,Brick,Concrete,Medium Multi Family Dwelling - 5-50 Units
gsun_0e9d28563005c13e7d78cbad76c89810.jpg,5,3,22,Steel,Glass,Construction
gsun_0c8ea7a0534cb8324e7c58e054ffc598.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
gsun_746218631035bb00ef8f53f1a90b2ceb.jpg,4,3,6,Concrete,Glass,Industry/Manufacturing
00004707.jpg,4,7,11,Concrete,None,Government
00004358.jpg,4,7,5,Concrete,None,Retail or Professional Services
00000761.jpg,2,7,2,Wood/Siding,None,Small Multi Family Dwelling - 2-4 Units
00000160.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00001697.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00004893.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
00000584.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00000092.jpg,1,4,3,Brick,Concrete,Medium Multi Family Dwelling - 5-50 Units
gsun_0b950867bdbdb43a50f2be0ea44b3639.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
sun_aqujofshgcurcsrc.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
gsun_0b289a2831ac72a27958d1293888fe1f.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
gsun_0b1c4b104aa17a70335d4c318e8d0cae.jpg,4,3,22,Concrete,Glass,Construction
sun_anqovkcnteqtmuft.jpg,2,1,1,Wood/Siding,Brick,Single Family Dwelling
00003029.jpg,2,3,5,Wood/Siding,Glass,Retail or Professional Services
gsun_0b6fc5bc5db3fcafe55ad06e859c8f77.jpg,4,3,3,Concrete,Glass,Medium Multi Family Dwelling - 5-50 Units
00002784.jpg,2,1,5,Wood/Siding,Brick,Retail or Professional Services
gsun_d98e5ab351599bbe390729745fbe8073.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
sun_alhvoqgpfshefphz.jpg,2,3,21,Wood/Siding,Glass,Church/Non-Profit
gsun_0d2e5255e448eda3d7b0292f3ebee484.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
00000960.jpg,8,8,3,Deleted,Deleted,Medium Multi Family Dwelling - 5-50 Units
gsun_0c59c4172027f14d0815f4f2faa41ddb.jpg,1,4,5,Brick,Concrete,Retail or Professional Services
00002966.jpg,1,2,1,Brick,Wood/Siding,Single Family Dwelling
00002581.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
00003304.jpg,2,7,19,Wood/Siding,None,Agriculture
sun_apdakcfvrvnlkglp.jpg,1,2,21,Brick,Wood/Siding,Church/Non-Profit
00001979.jpg,1,7,1,Brick,None,Single Family Dwelling
00000044.jpg,2,1,19,Wood/Siding,Brick,Agriculture
00002737.jpg,1,2,5,Brick,Wood/Siding,Retail or Professional Services
00000895.jpg,4,3,3,Concrete,Glass,Medium Multi Family Dwelling - 5-50 Units
00003408.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
gsun_ac4ed315bd04c5bcd6341f010966fdb9.jpg,4,7,3,Concrete,None,Medium Multi Family Dwelling - 5-50 Units
gsun_1a63ad45b8f93ee2498df0a6e87b16e5.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
00003902.jpg,4,7,5,Concrete,None,Retail or Professional Services
00004625.jpg,4,2,1,Concrete,Wood/Siding,Single Family Dwelling
gsun_ac251d22914dcce8e43598cfde86cd7c.jpg,4,3,4,Concrete,Glass,Large Multi Family Dwelling - >50 Units
gsun_0ad47706c20df9e84b90306839478891.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
gsun_010225798b2fbe6d2069c95d367bd631.jpg,4,7,21,Concrete,None,Church/Non-Profit
gsun_00e6b51d7d855dfc1a2b6807f1564cbd.jpg,8,8,5,Deleted,Deleted,Retail or Professional Services
gsun_0eb1b6159413e3649b14b60f0a546fc5.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
gsun_0ce6084dd697ffd819c85c8ec5808bd4.jpg,1,7,2,Brick,None,Small Multi Family Dwelling - 2-4 Units
00001763.jpg,1,4,4,Brick,Concrete,Large Multi Family Dwelling - >50 Units
00004837.jpg,2,7,1,Wood/Siding,None,Single Family Dwelling
00000863.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
sun_cbqiorzusxnggiiq.jpg,4,5,5,Concrete,Steel,Retail or Professional Services
00000450.jpg,4,1,7,Concrete,Brick,Technology/Research
gsun_1a1d4237c3f0c11b3971ea597fceeb10.jpg,1,4,3,Brick,Concrete,Medium Multi Family Dwelling - 5-50 Units
00000405.jpg,4,1,5,Concrete,Brick,Retail or Professional Services
00002211.jpg,1,4,5,Brick,Concrete,Retail or Professional Services
00001866.jpg,2,7,8,Wood/Siding,None,Entertainment & Recreation
gsun_0aaa992ed59046c63cd1cfa065728035.jpg,4,3,5,Concrete,Glass,Retail or Professional Services
gsun_1b61a66c613a0675163d24c800353c74.jpg,5,3,2,Steel,Glass,Small Multi Family Dwelling - 2-4 Units
gsun_0a8e38b1443522007dc49f20970e9bd8.jpg,1,4,20,Brick,Concrete,Lodging
00000234.jpg,4,7,13,Concrete,None,Hospital
00001135.jpg,4,1,5,Concrete,Brick,Entertainment & Recreation
